sales_detail_id,order_id,product_id,quantity,unit_price,discount,line_total
D0002101,O000844,P012,1,39500,0,39500
D0002102,O000845,P012,1,39500,0,39500
D0002103,O000845,P013,1,8500,5,8075
D0002104,O000846,P001,3,3500,10,9450
D0002105,O000846,P010,1,5500,5,5225
D0002106,O000846,P020,3,29500,0,88500
D0002107,O000846,P008,2,24500,10,44100
D0002108,O000847,P006,1,10500,0,10500
D0002109,O000847,P010,1,5500,0,5500
D0002110,O000847,P005,1,8500,5,8075
D0002111,O000847,P015,2,3000,0,6000
D0002112,O000848,P009,3,15000,5,42750
D0002113,O000848,P008,2,24500,10,44100
D0002114,O000849,P018,1,12000,5,11400
D0002115,O000850,P007,1,18000,10,16200
D0002116,O000851,P005,1,8500,0,8500
D0002117,O000851,P020,3,29500,0,88500
D0002118,O000852,P010,1,5500,10,4950
D0002119,O000853,P013,1,8500,10,7650
D0002120,O000853,P016,1,15500,5,14725
D0002121,O000854,P012,3,39500,0,118500
D0002122,O000855,P008,2,24500,5,46550
D0002123,O000855,P016,3,15500,5,44175
D0002124,O000855,P011,3,11500,0,34500
D0002125,O000855,P018,2,12000,5,22800
D0002126,O000856,P011,1,11500,5,10925
D0002127,O000856,P019,1,17000,10,15300
D0002128,O000856,P005,3,8500,0,25500
D0002129,O000856,P013,1,8500,0,8500
D0002130,O000857,P020,1,29500,5,28025
D0002131,O000857,P005,3,8500,10,22950
D0002132,O000857,P019,2,17000,5,32300
D0002133,O000858,P008,2,24500,10,44100
D0002134,O000858,P017,3,4500,0,13500
D0002135,O000858,P020,2,29500,5,56050
D0002136,O000858,P010,1,5500,5,5225
D0002137,O000859,P002,1,3500,0,3500
D0002138,O000859,P020,3,29500,5,84075
D0002139,O000859,P013,2,8500,0,17000
D0002140,O000860,P011,2,11500,10,20700
D0002141,O000860,P018,1,12000,10,10800
D0002142,O000860,P006,3,10500,0,31500
D0002143,O000860,P005,2,8500,10,15300
D0002144,O000861,P019,1,17000,0,17000
D0002145,O000861,P020,2,29500,0,59000
D0002146,O000862,P003,1,5500,0,5500
D0002147,O000862,P009,3,15000,5,42750
D0002148,O000863,P002,3,3500,10,9450
D0002149,O000863,P017,1,4500,5,4275
D0002150,O000863,P015,2,3000,0,6000
D0002151,O000864,P012,2,39500,10,71100
D0002152,O000864,P015,1,3000,0,3000
D0002153,O000864,P009,2,15000,0,30000
D0002154,O000865,P018,3,12000,10,32400
D0002155,O000865,P006,1,10500,0,10500
D0002156,O000865,P013,2,8500,0,17000
D0002157,O000866,P009,1,15000,10,13500
D0002158,O000866,P020,1,29500,0,29500
D0002159,O000866,P017,2,4500,0,9000
D0002160,O000866,P006,1,10500,5,9975
D0002161,O000867,P017,1,4500,0,4500
D0002162,O000867,P006,1,10500,10,9450
D0002163,O000867,P007,1,18000,10,16200
D0002164,O000868,P009,3,15000,5,42750
D0002165,O000868,P012,1,39500,5,37525
D0002166,O000868,P011,3,11500,0,34500
D0002167,O000868,P020,1,29500,10,26550
D0002168,O000869,P015,1,3000,0,3000
D0002169,O000869,P014,1,6500,0,6500
D0002170,O000869,P013,2,8500,0,17000
D0002171,O000869,P007,3,18000,10,48600
D0002172,O000870,P009,3,15000,5,42750
D0002173,O000870,P020,3,29500,10,79650
D0002174,O000871,P016,3,15500,5,44175
D0002175,O000871,P018,2,12000,10,21600
D0002176,O000872,P002,3,3500,0,10500
D0002177,O000872,P009,2,15000,0,30000
D0002178,O000872,P017,3,4500,5,12825
D0002179,O000872,P010,3,5500,0,16500
D0002180,O000873,P011,1,11500,10,10350
D0002181,O000873,P012,2,39500,0,79000
D0002182,O000873,P017,2,4500,5,8550
D0002183,O000873,P003,2,5500,0,11000
D0002184,O000874,P005,2,8500,0,17000
D0002185,O000875,P020,1,29500,5,28025
D0002186,O000875,P008,1,24500,5,23275
D0002187,O000875,P018,1,12000,0,12000
D0002188,O000876,P016,2,15500,5,29450
D0002189,O000876,P009,3,15000,0,45000
D0002190,O000876,P005,3,8500,10,22950
D0002191,O000876,P003,3,5500,10,14850
D0002192,O000877,P009,3,15000,10,40500
D0002193,O000878,P009,2,15000,5,28500
D0002194,O000879,P003,3,5500,0,16500
D0002195,O000880,P013,1,8500,0,8500
D0002196,O000881,P018,2,12000,10,21600
D0002197,O000882,P004,3,2500,5,7125
D0002198,O000882,P008,1,24500,0,24500
D0002199,O000883,P018,2,12000,0,24000
D0002200,O000883,P011,3,11500,5,32775
D0002201,O000883,P015,1,3000,0,3000
D0002202,O000883,P013,1,8500,10,7650
D0002203,O000884,P015,2,3000,0,6000
D0002204,O000884,P011,1,11500,0,11500
D0002205,O000885,P004,3,2500,0,7500
D0002206,O000886,P003,3,5500,5,15675
D0002207,O000886,P010,2,5500,0,11000
D0002208,O000886,P005,1,8500,10,7650
D0002209,O000886,P004,2,2500,5,4750
D0002210,O000887,P020,3,29500,0,88500
D0002211,O000887,P014,2,6500,5,12350
D0002212,O000887,P017,3,4500,0,13500
D0002213,O000887,P010,2,5500,0,11000
D0002214,O000888,P001,2,3500,10,6300
D0002215,O000888,P014,1,6500,10,5850
D0002216,O000889,P016,1,15500,0,15500
D0002217,O000889,P020,2,29500,10,53100
D0002218,O000889,P005,1,8500,10,7650
D0002219,O000890,P005,2,8500,0,17000
D0002220,O000890,P019,1,17000,0,17000
D0002221,O000890,P015,2,3000,5,5700
D0002222,O000890,P003,3,5500,0,16500
D0002223,O000891,P009,1,15000,0,15000
D0002224,O000891,P006,2,10500,5,19950
D0002225,O000891,P008,1,24500,5,23275
D0002226,O000891,P007,3,18000,5,51300
D0002227,O000892,P009,2,15000,0,30000
D0002228,O000892,P019,2,17000,0,34000
D0002229,O000892,P006,2,10500,10,18900
D0002230,O000892,P015,1,3000,0,3000
D0002231,O000893,P009,1,15000,0,15000
D0002232,O000893,P003,1,5500,0,5500
D0002233,O000893,P010,3,5500,10,14850
D0002234,O000894,P011,3,11500,0,34500
D0002235,O000894,P002,3,3500,0,10500
D0002236,O000894,P018,1,12000,0,12000
D0002237,O000894,P004,2,2500,5,4750
D0002238,O000895,P013,1,8500,0,8500
D0002239,O000895,P007,3,18000,5,51300
D0002240,O000895,P018,2,12000,0,24000
D0002241,O000896,P011,3,11500,0,34500
D0002242,O000896,P004,1,2500,10,2250
D0002243,O000897,P014,1,6500,0,6500
D0002244,O000897,P005,1,8500,0,8500
D0002245,O000897,P009,2,15000,5,28500
D0002246,O000897,P004,3,2500,0,7500
D0002247,O000898,P013,2,8500,5,16150
D0002248,O000898,P005,1,8500,0,8500
D0002249,O000899,P010,1,5500,0,5500
D0002250,O000899,P020,1,29500,0,29500
D0002251,O000899,P012,2,39500,5,75050
D0002252,O000900,P017,3,4500,0,13500
D0002253,O000900,P003,2,5500,10,9900
D0002254,O000900,P012,2,39500,5,75050
D0002255,O000900,P009,3,15000,0,45000
D0002256,O000901,P020,1,29500,0,29500
D0002257,O000901,P002,3,3500,10,9450
D0002258,O000901,P019,3,17000,0,51000
D0002259,O000902,P001,3,3500,0,10500
D0002260,O000902,P011,1,11500,0,11500
D0002261,O000902,P015,2,3000,0,6000
D0002262,O000903,P015,2,3000,0,6000
D0002263,O000903,P005,2,8500,0,17000
D0002264,O000903,P010,1,5500,5,5225
D0002265,O000904,P003,1,5500,0,5500
D0002266,O000904,P018,3,12000,10,32400
D0002267,O000904,P001,1,3500,5,3325
D0002268,O000904,P006,2,10500,5,19950
D0002269,O000905,P017,3,4500,5,12825
D0002270,O000905,P018,3,12000,0,36000
D0002271,O000905,P012,2,39500,5,75050
D0002272,O000906,P009,2,15000,0,30000
D0002273,O000906,P011,1,11500,10,10350
D0002274,O000906,P018,1,12000,10,10800
D0002275,O000906,P004,1,2500,5,2375
D0002276,O000907,P016,3,15500,5,44175
D0002277,O000908,P017,3,4500,0,13500
D0002278,O000908,P008,2,24500,5,46550
D0002279,O000908,P020,1,29500,0,29500
D0002280,O000909,P011,3,11500,10,31050
D0002281,O000909,P019,1,17000,5,16150
D0002282,O000909,P003,2,5500,10,9900
D0002283,O000910,P017,3,4500,0,13500
D0002284,O000911,P006,3,10500,0,31500
D0002285,O000911,P010,2,5500,5,10450
D0002286,O000911,P009,2,15000,10,27000
D0002287,O000912,P008,1,24500,10,22050
D0002288,O000913,P007,1,18000,0,18000
D0002289,O000914,P001,2,3500,5,6650
D0002290,O000914,P012,3,39500,10,106650
D0002291,O000914,P017,2,4500,10,8100
D0002292,O000914,P002,1,3500,0,3500
D0002293,O000915,P005,1,8500,5,8075
D0002294,O000915,P018,3,12000,0,36000
D0002295,O000915,P002,1,3500,10,3150
D0002296,O000915,P008,2,24500,5,46550
D0002297,O000916,P014,2,6500,10,11700
D0002298,O000916,P005,3,8500,0,25500
D0002299,O000917,P003,1,5500,0,5500
D0002300,O000917,P001,1,3500,0,3500
D0002301,O000917,P006,2,10500,0,21000
D0002302,O000917,P020,2,29500,0,59000
D0002303,O000918,P001,1,3500,0,3500
D0002304,O000919,P020,3,29500,10,79650
D0002305,O000919,P009,2,15000,0,30000
D0002306,O000919,P001,2,3500,0,7000
D0002307,O000920,P011,1,11500,0,11500
D0002308,O000920,P016,2,15500,10,27900
D0002309,O000921,P005,1,8500,5,8075
D0002310,O000922,P004,2,2500,5,4750
D0002311,O000922,P015,2,3000,10,5400
D0002312,O000922,P005,2,8500,10,15300
D0002313,O000922,P014,3,6500,10,17550
D0002314,O000923,P007,3,18000,0,54000
D0002315,O000924,P017,3,4500,0,13500
D0002316,O000924,P009,1,15000,0,15000
D0002317,O000925,P010,3,5500,0,16500
D0002318,O000925,P014,3,6500,0,19500
D0002319,O000925,P008,1,24500,5,23275
D0002320,O000926,P001,3,3500,0,10500
D0002321,O000926,P014,2,6500,5,12350
D0002322,O000926,P018,1,12000,0,12000
D0002323,O000926,P007,1,18000,5,17100
D0002324,O000927,P018,2,12000,0,24000
D0002325,O000927,P019,2,17000,5,32300
D0002326,O000928,P004,3,2500,0,7500
D0002327,O000928,P020,3,29500,0,88500
D0002328,O000929,P003,2,5500,0,11000
D0002329,O000929,P018,3,12000,5,34200
D0002330,O000929,P007,3,18000,0,54000
D0002331,O000929,P015,1,3000,0,3000
D0002332,O000930,P016,1,15500,5,14725
D0002333,O000930,P013,1,8500,10,7650
D0002334,O000930,P002,1,3500,10,3150
D0002335,O000931,P014,2,6500,0,13000
D0002336,O000931,P013,1,8500,10,7650
D0002337,O000931,P017,1,4500,0,4500
D0002338,O000931,P019,3,17000,10,45900
D0002339,O000932,P010,3,5500,5,15675
D0002340,O000932,P004,1,2500,0,2500
D0002341,O000932,P016,2,15500,0,31000
D0002342,O000933,P011,1,11500,10,10350
D0002343,O000933,P005,3,8500,10,22950
D0002344,O000934,P011,1,11500,5,10925
D0002345,O000935,P013,1,8500,5,8075
D0002346,O000935,P002,3,3500,0,10500
D0002347,O000935,P004,1,2500,0,2500
D0002348,O000935,P017,2,4500,5,8550
D0002349,O000936,P002,3,3500,5,9975
D0002350,O000936,P019,3,17000,5,48450
D0002351,O000936,P003,2,5500,5,10450
D0002352,O000936,P010,2,5500,10,9900
D0002353,O000937,P017,3,4500,5,12825
D0002354,O000937,P016,1,15500,0,15500
D0002355,O000938,P007,1,18000,10,16200
D0002356,O000938,P006,2,10500,5,19950
D0002357,O000939,P008,2,24500,5,46550
D0002358,O000939,P011,1,11500,10,10350
D0002359,O000940,P020,1,29500,10,26550
D0002360,O000940,P012,2,39500,0,79000
D0002361,O000941,P004,1,2500,0,2500
D0002362,O000941,P014,3,6500,0,19500
D0002363,O000941,P015,2,3000,10,5400
D0002364,O000942,P001,2,3500,10,6300
D0002365,O000942,P018,3,12000,5,34200
D0002366,O000942,P004,2,2500,0,5000
D0002367,O000943,P010,1,5500,0,5500
D0002368,O000944,P020,1,29500,10,26550
D0002369,O000944,P016,3,15500,0,46500
D0002370,O000944,P003,2,5500,0,11000
D0002371,O000944,P006,2,10500,0,21000
D0002372,O000945,P019,1,17000,0,17000
D0002373,O000945,P018,2,12000,0,24000
D0002374,O000946,P005,1,8500,0,8500
D0002375,O000946,P003,3,5500,0,16500
D0002376,O000947,P020,1,29500,5,28025
D0002377,O000947,P010,1,5500,10,4950
D0002378,O000947,P008,2,24500,0,49000
D0002379,O000947,P006,3,10500,0,31500
D0002380,O000948,P015,1,3000,5,2850
D0002381,O000948,P017,1,4500,0,4500
D0002382,O000948,P012,3,39500,0,118500
D0002383,O000949,P019,1,17000,10,15300
D0002384,O000950,P008,1,24500,0,24500
D0002385,O000950,P001,1,3500,0,3500
D0002386,O000950,P004,3,2500,10,6750
D0002387,O000950,P014,1,6500,10,5850
D0002388,O000951,P007,2,18000,10,32400
D0002389,O000951,P009,1,15000,5,14250
D0002390,O000952,P015,2,3000,5,5700
D0002391,O000952,P004,3,2500,10,6750
D0002392,O000952,P013,3,8500,5,24225
D0002393,O000953,P002,1,3500,5,3325
D0002394,O000953,P018,3,12000,5,34200
D0002395,O000954,P016,2,15500,0,31000
D0002396,O000954,P015,1,3000,0,3000
D0002397,O000954,P013,3,8500,5,24225
D0002398,O000955,P010,1,5500,5,5225
D0002399,O000956,P003,2,5500,0,11000
D0002400,O000956,P008,2,24500,0,49000
D0002401,O000956,P002,2,3500,0,7000
D0002402,O000957,P004,2,2500,0,5000
D0002403,O000957,P008,1,24500,0,24500
D0002404,O000957,P014,1,6500,5,6175
D0002405,O000958,P013,3,8500,0,25500
D0002406,O000958,P004,1,2500,0,2500
D0002407,O000958,P007,3,18000,10,48600
D0002408,O000959,P003,2,5500,0,11000
D0002409,O000960,P012,1,39500,5,37525
D0002410,O000960,P009,2,15000,0,30000
D0002411,O000961,P006,2,10500,10,18900
D0002412,O000961,P018,3,12000,0,36000
D0002413,O000962,P011,2,11500,5,21850
D0002414,O000963,P017,3,4500,0,13500
D0002415,O000964,P010,2,5500,10,9900
D0002416,O000964,P012,3,39500,0,118500
D0002417,O000965,P018,1,12000,5,11400
D0002418,O000966,P005,3,8500,0,25500
D0002419,O000966,P003,3,5500,5,15675
D0002420,O000966,P012,3,39500,0,118500
D0002421,O000966,P019,1,17000,5,16150
D0002422,O000967,P012,1,39500,10,35550
D0002423,O000967,P005,3,8500,5,24225
D0002424,O000967,P001,3,3500,0,10500
D0002425,O000968,P004,1,2500,10,2250
D0002426,O000968,P015,2,3000,10,5400
D0002427,O000968,P017,3,4500,0,13500
D0002428,O000969,P011,2,11500,10,20700
D0002429,O000969,P013,1,8500,5,8075
D0002430,O000969,P018,3,12000,0,36000
D0002431,O000970,P009,3,15000,0,45000
D0002432,O000970,P017,2,4500,5,8550
D0002433,O000970,P002,1,3500,0,3500
D0002434,O000970,P013,3,8500,0,25500
D0002435,O000971,P020,1,29500,5,28025
D0002436,O000971,P001,1,3500,5,3325
D0002437,O000971,P002,2,3500,0,7000
D0002438,O000972,P002,2,3500,0,7000
D0002439,O000972,P001,1,3500,0,3500
D0002440,O000972,P016,1,15500,0,15500
D0002441,O000972,P017,2,4500,0,9000
D0002442,O000973,P014,1,6500,5,6175
D0002443,O000974,P015,2,3000,0,6000
D0002444,O000975,P016,1,15500,0,15500
D0002445,O000975,P012,2,39500,0,79000
D0002446,O000975,P004,3,2500,0,7500
D0002447,O000975,P001,1,3500,0,3500
D0002448,O000976,P004,1,2500,10,2250
D0002449,O000976,P020,3,29500,10,79650
D0002450,O000976,P009,1,15000,0,15000
D0002451,O000977,P012,2,39500,0,79000
D0002452,O000977,P015,1,3000,0,3000
D0002453,O000977,P003,3,5500,10,14850
D0002454,O000977,P020,2,29500,0,59000
D0002455,O000978,P007,1,18000,10,16200
D0002456,O000978,P012,2,39500,0,79000
D0002457,O000979,P019,1,17000,10,15300
D0002458,O000979,P002,2,3500,5,6650
D0002459,O000979,P012,3,39500,5,112575
D0002460,O000979,P007,2,18000,5,34200
D0002461,O000980,P020,1,29500,10,26550
D0002462,O000981,P008,3,24500,10,66150
D0002463,O000981,P017,2,4500,5,8550
D0002464,O000981,P005,2,8500,0,17000
D0002465,O000981,P001,1,3500,5,3325
D0002466,O000982,P017,1,4500,10,4050
D0002467,O000982,P012,3,39500,0,118500
D0002468,O000983,P006,2,10500,0,21000
D0002469,O000983,P018,1,12000,5,11400
D0002470,O000983,P017,3,4500,5,12825
D0002471,O000984,P011,1,11500,5,10925
D0002472,O000985,P009,1,15000,0,15000
D0002473,O000986,P007,3,18000,10,48600
D0002474,O000986,P009,2,15000,5,28500
D0002475,O000986,P011,2,11500,0,23000
D0002476,O000986,P008,1,24500,0,24500
D0002477,O000987,P017,2,4500,10,8100
D0002478,O000987,P012,2,39500,0,79000
D0002479,O000988,P005,2,8500,0,17000
D0002480,O000988,P009,3,15000,5,42750
D0002481,O000988,P008,1,24500,5,23275
D0002482,O000989,P004,1,2500,5,2375
D0002483,O000989,P016,2,15500,5,29450
D0002484,O000989,P013,2,8500,5,16150
D0002485,O000990,P001,1,3500,0,3500
D0002486,O000990,P014,3,6500,5,18525
D0002487,O000991,P008,1,24500,5,23275
D0002488,O000992,P008,3,24500,0,73500
D0002489,O000992,P019,3,17000,0,51000
D0002490,O000992,P015,2,3000,0,6000
D0002491,O000993,P011,2,11500,5,21850
D0002492,O000993,P012,3,39500,10,106650
D0002493,O000993,P006,3,10500,0,31500
D0002494,O000993,P016,3,15500,5,44175
D0002495,O000994,P010,1,5500,10,4950
D0002496,O000994,P004,1,2500,5,2375
D0002497,O000995,P020,2,29500,0,59000
D0002498,O000995,P019,2,17000,10,30600
D0002499,O000995,P013,3,8500,0,25500
D0002500,O000996,P010,3,5500,0,16500
D0002501,O000996,P008,3,24500,10,66150
D0002502,O000996,P016,3,15500,0,46500
D0002503,O000997,P015,2,3000,5,5700
D0002504,O000998,P020,2,29500,5,56050
D0002505,O000998,P019,3,17000,10,45900
D0002506,O000999,P016,1,15500,5,14725
D0002507,O000999,P020,2,29500,10,53100
D0002508,O001000,P007,1,18000,10,16200
D0002509,O001001,P013,1,8500,0,8500
D0002510,O001001,P009,2,15000,0,30000
D0002511,O001001,P003,1,5500,0,5500
D0002512,O001002,P011,1,11500,5,10925
D0002513,O001002,P017,3,4500,5,12825
D0002514,O001002,P014,2,6500,5,12350
D0002515,O001002,P006,3,10500,5,29925
D0002516,O001003,P020,2,29500,0,59000
D0002517,O001003,P013,2,8500,5,16150
D0002518,O001003,P007,2,18000,10,32400
D0002519,O001003,P010,1,5500,0,5500
D0002520,O001004,P002,2,3500,0,7000
D0002521,O001004,P015,1,3000,0,3000
D0002522,O001005,P002,3,3500,10,9450
D0002523,O001006,P016,3,15500,5,44175
D0002524,O001007,P003,1,5500,5,5225
D0002525,O001007,P006,3,10500,0,31500
D0002526,O001007,P002,1,3500,0,3500
D0002527,O001007,P015,1,3000,10,2700
D0002528,O001008,P013,1,8500,0,8500
D0002529,O001008,P017,1,4500,0,4500
D0002530,O001008,P008,1,24500,0,24500
D0002531,O001009,P011,2,11500,0,23000
D0002532,O001009,P002,3,3500,0,10500
D0002533,O001010,P005,3,8500,0,25500
D0002534,O001010,P009,3,15000,0,45000
D0002535,O001010,P003,3,5500,0,16500
D0002536,O001010,P013,1,8500,0,8500
D0002537,O001011,P006,3,10500,0,31500
D0002538,O001011,P019,3,17000,10,45900
D0002539,O001011,P012,1,39500,0,39500
D0002540,O001011,P020,2,29500,0,59000
D0002541,O001012,P013,1,8500,0,8500
D0002542,O001012,P016,2,15500,10,27900
D0002543,O001012,P010,3,5500,5,15675
D0002544,O001012,P011,2,11500,0,23000
D0002545,O001013,P005,2,8500,0,17000
D0002546,O001013,P018,3,12000,0,36000
D0002547,O001013,P002,1,3500,5,3325
D0002548,O001013,P008,3,24500,0,73500
D0002549,O001014,P019,1,17000,10,15300
D0002550,O001014,P004,1,2500,5,2375
D0002551,O001014,P006,1,10500,10,9450
D0002552,O001014,P011,1,11500,0,11500
D0002553,O001015,P011,2,11500,0,23000
D0002554,O001016,P014,3,6500,0,19500
D0002555,O001016,P016,2,15500,10,27900
D0002556,O001016,P002,3,3500,0,10500
D0002557,O001016,P017,3,4500,0,13500
D0002558,O001017,P002,3,3500,10,9450
D0002559,O001017,P006,1,10500,5,9975
D0002560,O001018,P019,1,17000,0,17000
D0002561,O001018,P018,2,12000,5,22800
D0002562,O001018,P007,2,18000,10,32400
D0002563,O001018,P008,3,24500,10,66150
D0002564,O001019,P003,1,5500,10,4950
D0002565,O001019,P002,2,3500,0,7000
D0002566,O001019,P018,2,12000,0,24000
D0002567,O001019,P020,3,29500,0,88500
D0002568,O001020,P018,1,12000,0,12000
D0002569,O001021,P013,3,8500,10,22950
D0002570,O001022,P006,1,10500,0,10500
D0002571,O001022,P007,3,18000,0,54000
D0002572,O001022,P011,1,11500,0,11500
D0002573,O001023,P017,3,4500,0,13500
D0002574,O001023,P001,1,3500,0,3500
D0002575,O001023,P002,2,3500,5,6650
D0002576,O001023,P006,1,10500,10,9450
D0002577,O001024,P013,2,8500,0,17000
D0002578,O001024,P010,2,5500,10,9900
D0002579,O001025,P018,3,12000,5,34200
D0002580,O001025,P016,3,15500,5,44175
D0002581,O001026,P018,2,12000,0,24000
D0002582,O001026,P019,2,17000,10,30600
D0002583,O001026,P014,2,6500,0,13000
D0002584,O001027,P001,3,3500,0,10500
D0002585,O001027,P004,1,2500,5,2375
D0002586,O001027,P020,3,29500,5,84075
D0002587,O001028,P008,2,24500,10,44100
D0002588,O001028,P005,1,8500,10,7650
D0002589,O001028,P007,2,18000,0,36000
D0002590,O001028,P006,1,10500,0,10500
D0002591,O001029,P001,2,3500,0,7000
D0002592,O001029,P004,3,2500,5,7125
D0002593,O001029,P014,3,6500,0,19500
D0002594,O001030,P005,2,8500,10,15300
D0002595,O001030,P002,1,3500,0,3500
D0002596,O001031,P019,3,17000,0,51000
D0002597,O001032,P017,3,4500,10,12150
D0002598,O001033,P018,3,12000,0,36000
D0002599,O001033,P019,1,17000,0,17000
D0002600,O001033,P012,3,39500,10,106650
D0002601,O001034,P005,3,8500,0,25500
D0002602,O001034,P019,1,17000,0,17000
D0002603,O001034,P012,2,39500,5,75050
D0002604,O001034,P003,3,5500,5,15675
D0002605,O001035,P006,1,10500,0,10500
D0002606,O001035,P014,1,6500,0,6500
D0002607,O001036,P017,1,4500,0,4500
D0002608,O001036,P003,1,5500,5,5225
D0002609,O001036,P014,2,6500,5,12350
D0002610,O001036,P005,1,8500,0,8500
D0002611,O001037,P007,1,18000,0,18000
D0002612,O001037,P019,1,17000,5,16150
D0002613,O001038,P010,2,5500,0,11000
D0002614,O001038,P001,3,3500,0,10500
D0002615,O001038,P007,3,18000,5,51300
D0002616,O001039,P017,3,4500,0,13500
D0002617,O001040,P008,2,24500,0,49000
D0002618,O001040,P009,2,15000,5,28500
D0002619,O001040,P020,1,29500,0,29500
D0002620,O001041,P014,3,6500,0,19500
D0002621,O001041,P005,2,8500,10,15300
D0002622,O001042,P004,3,2500,10,6750
D0002623,O001043,P006,1,10500,0,10500
D0002624,O001043,P009,1,15000,5,14250
D0002625,O001044,P010,3,5500,0,16500
D0002626,O001045,P008,2,24500,5,46550
D0002627,O001045,P018,1,12000,0,12000
D0002628,O001045,P009,1,15000,10,13500
D0002629,O001046,P005,3,8500,0,25500
D0002630,O001047,P016,3,15500,5,44175
D0002631,O001047,P012,2,39500,10,71100
D0002632,O001048,P013,1,8500,10,7650
D0002633,O001048,P016,1,15500,0,15500
D0002634,O001049,P001,3,3500,10,9450
D0002635,O001050,P011,1,11500,0,11500
D0002636,O001051,P015,1,3000,5,2850
D0002637,O001051,P003,1,5500,5,5225
