order_id,order_date,customer_id,geography_id,payment_method,total_amount
O002657,2025-03-18,C0092,G010,Transfer,50275
O002658,2025-06-10,C0032,G007,Cash,81875
O002659,2025-10-13,C0014,G003,QRIS,7000
O002660,2025-05-22,C0031,G010,Cash,105450
O002661,2025-11-04,C0081,G008,E-Wallet,64950
O002662,2025-03-31,C0077,G009,QRIS,87450
O002663,2025-07-30,C0033,G009,QRIS,88475
O002664,2025-09-23,C0061,G002,Transfer,35350
O002665,2025-11-12,C0079,G008,Transfer,43500
O002666,2025-09-24,C0017,G010,QRIS,119350
O002667,2025-04-02,C0068,G003,Cash,137000
O002668,2025-01-28,C0002,G008,QRIS,22800
O002669,2025-12-13,C0045,G005,Cash,83250
O002670,2025-12-08,C0027,G004,Transfer,8550
O002671,2025-01-18,C0025,G006,QRIS,21500
O002672,2025-12-20,C0094,G010,Transfer,4500
O002673,2025-10-22,C0003,G004,QRIS,97550
O002674,2025-06-05,C0012,G009,E-Wallet,47000
O002675,2025-08-16,C0064,G006,QRIS,36000
O002676,2025-08-19,C0074,G007,Cash,17100
O002677,2025-04-03,C0004,G001,Transfer,61100
O002678,2025-08-17,C0039,G001,Cash,124825
O002679,2025-04-27,C0028,G004,Cash,6650
O002680,2025-01-28,C0076,G004,E-Wallet,119600
O002681,2025-06-11,C0050,G009,E-Wallet,16500
O002682,2025-01-18,C0026,G006,Transfer,52975
O002683,2025-12-02,C0051,G010,Cash,61275
O002684,2025-01-16,C0082,G006,Transfer,64000
O002685,2025-03-16,C0087,G008,E-Wallet,29275
O002686,2025-04-28,C0080,G006,QRIS,40350
O002687,2025-03-01,C0038,G001,QRIS,28175
O002688,2025-06-04,C0053,G005,Cash,59075
O002689,2025-03-21,C0013,G010,E-Wallet,86975
O002690,2025-11-01,C0015,G010,E-Wallet,47850
O002691,2025-01-15,C0040,G008,QRIS,95000
O002692,2025-09-13,C0026,G004,Cash,12825
O002693,2025-10-23,C0092,G004,E-Wallet,17175
O002694,2025-03-05,C0100,G004,QRIS,22950
O002695,2025-03-13,C0078,G006,Cash,65750
O002696,2025-11-01,C0087,G010,QRIS,32975
O002697,2025-06-27,C0055,G006,Cash,91100
O002698,2025-10-22,C0063,G004,E-Wallet,26225
O002699,2025-09-25,C0075,G004,Transfer,50450
O002700,2025-03-22,C0090,G002,Transfer,70150
O002701,2025-02-18,C0023,G008,E-Wallet,46550
O002702,2025-07-29,C0059,G004,Transfer,121900
O002703,2025-01-23,C0042,G002,Cash,99700
O002704,2025-03-01,C0071,G010,Transfer,87150
O002705,2025-09-08,C0063,G005,QRIS,41600
O002706,2025-05-12,C0052,G006,QRIS,30600
O002707,2025-04-20,C0044,G004,E-Wallet,25550
O002708,2025-03-27,C0067,G003,Transfer,174600
O002709,2025-07-26,C0089,G007,E-Wallet,91500
O002710,2025-07-12,C0090,G009,Transfer,84075
O002711,2025-02-20,C0036,G001,E-Wallet,80000
O002712,2025-04-30,C0005,G010,Transfer,151650
O002713,2025-08-01,C0047,G009,E-Wallet,12350
O002714,2025-03-14,C0002,G006,E-Wallet,14450
O002715,2025-08-08,C0025,G001,Transfer,83600
O002716,2025-12-30,C0069,G001,Cash,97750
O002717,2025-07-20,C0024,G008,QRIS,31000
O002718,2025-04-24,C0067,G005,E-Wallet,64450
O002719,2025-11-05,C0087,G004,E-Wallet,54850
O002720,2025-07-05,C0009,G010,E-Wallet,16150
O002721,2025-10-08,C0029,G010,E-Wallet,63325
O002722,2025-05-01,C0023,G002,QRIS,162000
O002723,2025-09-06,C0023,G008,QRIS,8100
O002724,2025-07-13,C0009,G002,E-Wallet,73050
O002725,2025-07-07,C0036,G006,QRIS,45900
O002726,2025-10-25,C0030,G005,Cash,110675
O002727,2025-02-20,C0045,G007,E-Wallet,10500
O002728,2025-08-12,C0006,G004,Cash,8550
O002729,2025-01-05,C0068,G006,Cash,24575
O002730,2025-06-22,C0024,G004,E-Wallet,62500
O002731,2025-03-12,C0041,G007,QRIS,49000
O002732,2025-03-11,C0062,G003,QRIS,72025
O002733,2025-05-04,C0020,G002,Transfer,35500
O002734,2025-01-24,C0052,G009,Cash,60825
O002735,2025-01-07,C0007,G008,QRIS,86100
O002736,2025-03-25,C0036,G006,E-Wallet,116350
O002737,2025-07-11,C0063,G004,Cash,10800
O002738,2025-11-15,C0086,G010,Transfer,55100
O002739,2025-11-06,C0066,G005,Transfer,11425
O002740,2025-06-25,C0055,G004,Cash,138075
O002741,2025-01-14,C0065,G001,QRIS,115800
O002742,2025-03-19,C0064,G003,E-Wallet,23000
O002743,2025-09-21,C0007,G003,Transfer,23000
O002744,2025-02-06,C0083,G004,Cash,63150
O002745,2025-06-27,C0037,G001,Transfer,67000
O002746,2025-10-09,C0073,G009,Transfer,38225
O002747,2025-02-24,C0092,G010,Cash,206050
O002748,2025-07-13,C0033,G003,Cash,79800
O002749,2025-10-01,C0016,G001,E-Wallet,70725
O002750,2025-06-02,C0003,G009,E-Wallet,30225
O002751,2025-01-19,C0088,G002,Transfer,105450
O002752,2025-10-19,C0051,G007,E-Wallet,7650
O002753,2025-11-23,C0006,G008,Transfer,29350
O002754,2025-07-14,C0032,G008,QRIS,74500
O002755,2025-06-22,C0015,G005,QRIS,54475
O002756,2025-02-17,C0039,G004,QRIS,45750
O002757,2025-04-08,C0097,G004,Transfer,70025
O002758,2025-10-22,C0035,G006,QRIS,74850
O002759,2025-05-02,C0081,G009,E-Wallet,7500
O002760,2025-11-24,C0075,G005,Cash,37525
O002761,2025-10-16,C0007,G002,Cash,26425
O002762,2025-03-28,C0041,G002,Cash,14725
O002763,2025-09-27,C0099,G006,QRIS,148775
O002764,2025-05-01,C0015,G009,E-Wallet,99800
O002765,2025-12-27,C0021,G002,Transfer,73925
O002766,2025-10-08,C0011,G008,Cash,156750
O002767,2025-04-27,C0032,G004,Transfer,54750
O002768,2025-09-21,C0054,G005,QRIS,32400
O002769,2025-12-08,C0049,G007,E-Wallet,39725
O002770,2025-11-09,C0066,G005,E-Wallet,67375
O002771,2025-06-27,C0066,G008,Cash,13950
O002772,2025-08-04,C0053,G001,Cash,24500
O002773,2025-05-27,C0024,G008,Cash,32000
O002774,2025-08-25,C0079,G006,E-Wallet,34325
O002775,2025-10-23,C0024,G006,Cash,71850
O002776,2025-06-02,C0003,G010,E-Wallet,53725
O002777,2025-04-27,C0039,G006,Transfer,45675
O002778,2025-08-06,C0036,G009,QRIS,30450
O002779,2025-08-22,C0094,G008,QRIS,199950
O002780,2025-09-13,C0043,G005,E-Wallet,57100
O002781,2025-08-30,C0054,G009,Transfer,87400
O002782,2025-11-17,C0074,G007,Transfer,36000
O002783,2025-09-21,C0046,G010,Cash,48600
O002784,2025-12-03,C0057,G005,QRIS,9450
O002785,2025-03-20,C0067,G009,E-Wallet,130975
O002786,2025-05-18,C0070,G006,Cash,49000
O002787,2025-02-04,C0054,G002,E-Wallet,81900
O002788,2025-03-20,C0060,G006,Cash,110500
O002789,2025-07-14,C0053,G010,E-Wallet,38225
O002790,2025-07-22,C0062,G005,E-Wallet,29450
O002791,2025-09-18,C0051,G001,Cash,5225
O002792,2025-12-25,C0068,G001,Transfer,3150
O002793,2025-10-07,C0032,G004,Cash,10350
O002794,2025-04-04,C0039,G006,QRIS,3325
O002795,2025-02-24,C0034,G004,QRIS,36550
O002796,2025-03-04,C0055,G009,Transfer,60025
O002797,2025-12-05,C0042,G002,Cash,48075
O002798,2025-10-05,C0031,G003,QRIS,43250
O002799,2025-06-20,C0060,G008,E-Wallet,49750
O002800,2025-11-12,C0070,G005,E-Wallet,38450
O002801,2025-10-17,C0076,G002,E-Wallet,22000
O002802,2025-10-25,C0090,G005,E-Wallet,36000
O002803,2025-12-21,C0006,G008,Cash,59400
O002804,2025-01-18,C0012,G008,Cash,59000
O002805,2025-04-04,C0027,G003,E-Wallet,52650
O002806,2025-01-24,C0096,G008,E-Wallet,30575
O002807,2025-04-21,C0023,G009,QRIS,83900
O002808,2025-01-18,C0026,G010,Cash,42800
O002809,2025-11-29,C0060,G003,QRIS,7000
O002810,2025-03-20,C0042,G010,Transfer,106850
O002811,2025-12-06,C0061,G008,Transfer,15650
O002812,2025-04-21,C0018,G008,Transfer,5400
O002813,2025-12-23,C0026,G006,E-Wallet,27375
O002814,2025-07-07,C0040,G001,E-Wallet,53325
O002815,2025-01-22,C0046,G008,E-Wallet,6000
O002816,2025-03-24,C0063,G006,Cash,107850
O002817,2025-01-22,C0005,G003,Transfer,15300
O002818,2025-04-07,C0092,G008,QRIS,13500
O002819,2025-04-04,C0025,G005,QRIS,23000
O002820,2025-12-16,C0020,G003,QRIS,13000
O002821,2025-09-06,C0099,G007,E-Wallet,129900
O002822,2025-02-05,C0001,G010,QRIS,34500
O002823,2025-01-24,C0078,G009,Transfer,80000
O002824,2025-02-24,C0003,G005,Transfer,24200
O002825,2025-08-25,C0070,G005,QRIS,53950
O002826,2025-11-25,C0079,G009,E-Wallet,33750
O002827,2025-12-01,C0017,G003,QRIS,121700
O002828,2025-01-01,C0055,G009,Cash,15300
O002829,2025-09-28,C0060,G009,E-Wallet,15650
O002830,2025-01-06,C0009,G009,QRIS,21675
O002831,2025-10-09,C0017,G008,QRIS,131175
O002832,2025-07-02,C0077,G002,Cash,35950
O002833,2025-07-06,C0011,G004,QRIS,97450
O002834,2025-03-16,C0051,G010,Cash,61925
O002835,2025-02-21,C0046,G003,Cash,44550
O002836,2025-03-05,C0091,G003,Cash,115475
O002837,2025-12-20,C0096,G003,Transfer,9975
O002838,2025-01-13,C0049,G001,E-Wallet,97475
O002839,2025-09-03,C0002,G006,Cash,95325
O002840,2025-02-01,C0010,G006,Transfer,81000
O002841,2025-01-09,C0047,G002,Cash,170825
O002842,2025-03-28,C0051,G007,QRIS,7125
O002843,2025-11-16,C0005,G005,QRIS,11050
O002844,2025-09-21,C0067,G007,Cash,3325
O002845,2025-04-05,C0080,G006,QRIS,28500
O002846,2025-09-01,C0048,G010,QRIS,83225
O002847,2025-01-30,C0097,G007,Transfer,202575
O002848,2025-04-04,C0094,G010,E-Wallet,41325
O002849,2025-06-16,C0064,G002,E-Wallet,64000
O002850,2025-07-21,C0079,G008,Transfer,19650
O002851,2025-07-22,C0002,G005,Transfer,59350
O002852,2025-04-26,C0047,G003,Cash,64750
O002853,2025-10-18,C0069,G005,Cash,41125
O002854,2025-12-30,C0025,G004,E-Wallet,126900
O002855,2025-03-10,C0040,G010,E-Wallet,88500
O002856,2025-06-16,C0099,G007,E-Wallet,141300
O002857,2025-04-10,C0004,G002,QRIS,36000
O002858,2025-05-27,C0027,G002,E-Wallet,85950
O002859,2025-07-09,C0042,G009,Cash,23350
O002860,2025-03-09,C0094,G005,QRIS,124200
O002861,2025-02-17,C0086,G010,Transfer,84075
O002862,2025-04-01,C0012,G002,E-Wallet,84650
O002863,2025-08-30,C0100,G006,QRIS,12000
O002864,2025-08-22,C0097,G001,QRIS,115850
O002865,2025-03-25,C0057,G005,E-Wallet,15250
O002866,2025-09-04,C0069,G007,QRIS,31000
O002867,2025-10-26,C0044,G006,Cash,58450
O002868,2025-02-05,C0035,G004,E-Wallet,142650
O002869,2025-12-13,C0002,G003,E-Wallet,109250
O002870,2025-08-08,C0009,G002,Transfer,45000
O002871,2025-07-28,C0084,G002,Cash,117075
O002872,2025-07-12,C0029,G006,E-Wallet,107750
O002873,2025-08-31,C0048,G007,Transfer,82625
O002874,2025-09-01,C0036,G002,Transfer,51150
O002875,2025-01-02,C0019,G008,E-Wallet,30000
O002876,2025-07-29,C0023,G006,Transfer,51475
O002877,2025-05-02,C0073,G010,QRIS,36000
O002878,2025-04-18,C0046,G007,E-Wallet,48425
O002879,2025-07-19,C0068,G010,Cash,80325
O002880,2025-04-24,C0026,G006,QRIS,92150
O002881,2025-04-22,C0082,G004,Transfer,21000
O002882,2025-09-26,C0087,G008,Cash,11000
O002883,2025-06-15,C0017,G002,E-Wallet,132450
O002884,2025-06-19,C0066,G002,Cash,46500
O002885,2025-07-18,C0012,G004,Transfer,74150
O002886,2025-09-25,C0029,G008,QRIS,97775
O002887,2025-08-21,C0049,G003,Cash,45050
O002888,2025-07-20,C0022,G001,QRIS,88500
O002889,2025-04-18,C0046,G007,E-Wallet,23000
O002890,2025-10-23,C0039,G005,Cash,187325
O002891,2025-02-28,C0030,G007,Transfer,4500
O002892,2025-11-13,C0058,G006,QRIS,47500
O002893,2025-06-13,C0071,G001,Transfer,18000
O002894,2025-09-09,C0026,G004,Cash,33425
O002895,2025-10-09,C0094,G009,E-Wallet,74600
O002896,2025-09-21,C0054,G008,E-Wallet,42300
O002897,2025-03-01,C0093,G004,Cash,119150
O002898,2025-04-09,C0088,G009,Transfer,28100
O002899,2025-03-15,C0069,G010,E-Wallet,71250
O002900,2025-07-26,C0043,G003,Transfer,101100
O002901,2025-04-15,C0096,G005,E-Wallet,41625
O002902,2025-10-12,C0094,G004,QRIS,20550
O002903,2025-08-03,C0095,G009,QRIS,46550
O002904,2025-03-07,C0068,G006,QRIS,10500
O002905,2025-09-27,C0084,G003,Transfer,37625
O002906,2025-01-15,C0073,G001,Transfer,93050
O002907,2025-05-12,C0098,G008,E-Wallet,81725
O002908,2025-01-02,C0004,G009,QRIS,119475
O002909,2025-04-30,C0031,G007,Transfer,100000
O002910,2025-03-23,C0089,G010,Cash,53775
O002911,2025-02-26,C0002,G006,QRIS,40500
O002912,2025-10-22,C0040,G009,E-Wallet,41600
O002913,2025-01-29,C0096,G009,QRIS,17000
O002914,2025-12-03,C0056,G001,Transfer,156050
O002915,2025-07-01,C0003,G009,E-Wallet,54200
O002916,2025-08-24,C0061,G008,E-Wallet,10450
O002917,2025-11-14,C0077,G004,QRIS,224725
O002918,2025-03-19,C0080,G005,E-Wallet,121950
O002919,2025-11-25,C0020,G005,Cash,6300
O002920,2025-04-01,C0085,G005,E-Wallet,75050
O002921,2025-06-26,C0081,G005,Cash,38850
O002922,2025-12-20,C0007,G010,E-Wallet,88500
O002923,2025-07-08,C0060,G001,Transfer,57550
O002924,2025-08-30,C0071,G004,QRIS,73500
O002925,2025-02-13,C0033,G010,E-Wallet,17000
O002926,2025-07-01,C0015,G008,Cash,30900
O002927,2025-11-10,C0001,G004,Cash,56725
O002928,2025-11-22,C0038,G006,QRIS,101075
O002929,2025-11-21,C0086,G004,QRIS,48675
O002930,2025-08-13,C0078,G004,Cash,21000
O002931,2025-03-10,C0010,G003,Cash,49800
O002932,2025-06-05,C0052,G007,Cash,72425
O002933,2025-04-11,C0014,G006,E-Wallet,57350
O002934,2025-06-25,C0089,G005,E-Wallet,45275
O002935,2025-06-06,C0008,G001,Transfer,235550
O002936,2025-01-24,C0067,G003,E-Wallet,81375
O002937,2025-08-05,C0095,G001,Transfer,8100
O002938,2025-04-02,C0002,G007,Cash,64200
O002939,2025-03-04,C0019,G001,QRIS,40650
O002940,2025-05-08,C0020,G009,E-Wallet,76825
O002941,2025-08-07,C0060,G009,E-Wallet,71950
O002942,2025-07-25,C0089,G001,E-Wallet,3500
O002943,2025-12-18,C0074,G010,QRIS,11000
O002944,2025-05-31,C0038,G006,E-Wallet,27750
O002945,2025-11-22,C0089,G010,QRIS,67975
O002946,2025-08-26,C0100,G006,QRIS,36650
O002947,2025-02-14,C0096,G001,QRIS,58450
O002948,2025-10-12,C0094,G006,Transfer,12150
O002949,2025-04-08,C0029,G008,Transfer,128500
O002950,2025-07-28,C0059,G008,E-Wallet,38100
O002951,2025-03-30,C0011,G004,E-Wallet,5700
O002952,2025-07-04,C0062,G006,Transfer,44475
O002953,2025-05-24,C0023,G006,Cash,82600
O002954,2025-07-09,C0068,G004,Transfer,167150
O002955,2025-03-20,C0024,G008,QRIS,33500
O002956,2025-04-18,C0072,G004,Transfer,65550
O002957,2025-08-31,C0057,G010,Cash,51000
O002958,2025-04-05,C0060,G010,E-Wallet,115575
O002959,2025-02-13,C0003,G001,Cash,94550
O002960,2025-11-28,C0090,G003,E-Wallet,23000
O002961,2025-09-23,C0033,G002,QRIS,75000
O002962,2025-08-28,C0064,G001,Cash,8500
O002963,2025-02-27,C0088,G007,Transfer,82250
O002964,2025-11-09,C0027,G001,Cash,72150
O002965,2025-08-29,C0051,G001,Transfer,50850
O002966,2025-12-28,C0041,G008,QRIS,32400
O002967,2025-03-23,C0034,G003,QRIS,38625
O002968,2025-09-03,C0058,G003,Transfer,85900
O002969,2025-08-09,C0079,G002,E-Wallet,17000
O002970,2025-05-06,C0040,G005,Cash,82550
O002971,2025-01-06,C0029,G008,E-Wallet,113425
O002972,2025-01-22,C0025,G003,Transfer,112575
O002973,2025-04-03,C0081,G002,E-Wallet,4950
O002974,2025-08-24,C0014,G002,QRIS,16150
O002975,2025-05-09,C0082,G007,E-Wallet,141050
O002976,2025-04-16,C0072,G004,Transfer,8900
O002977,2025-03-26,C0031,G009,E-Wallet,112500
O002978,2025-01-26,C0011,G010,QRIS,135425
O002979,2025-11-11,C0091,G002,Cash,5225
O002980,2025-03-06,C0049,G009,Cash,94500
O002981,2025-02-07,C0020,G010,Cash,46500
O002982,2025-01-13,C0011,G003,Transfer,9675
O002983,2025-03-17,C0074,G003,QRIS,47175
O002984,2025-05-16,C0094,G006,QRIS,124500
O002985,2025-10-06,C0050,G010,E-Wallet,81625
O002986,2025-03-08,C0088,G003,Transfer,160000
O002987,2025-01-01,C0071,G007,Transfer,39550
O002988,2025-05-31,C0019,G008,Transfer,143300
O002989,2025-09-17,C0086,G007,E-Wallet,71550
O002990,2025-12-28,C0085,G010,Transfer,34775
O002991,2025-09-27,C0049,G005,E-Wallet,65050
O002992,2025-07-27,C0027,G002,Transfer,36950
O002993,2025-10-01,C0014,G006,Transfer,13750
O002994,2025-01-16,C0063,G008,Transfer,22125
O002995,2025-12-27,C0012,G006,E-Wallet,19500
O002996,2025-12-24,C0085,G004,E-Wallet,14250
O002997,2025-01-27,C0095,G002,QRIS,13000
O002998,2025-02-28,C0048,G008,QRIS,72950
O002999,2025-08-01,C0019,G003,Cash,36000
O003000,2025-08-01,C0035,G001,QRIS,10500
